emp_no;posisi_id
20-0492;16282
15-0842;16282
94-0046;16282
16-1489;16282
90-0015;16282
14-1188;16282
87-0127;16282
17-0666;16282
04-0402;16282
15-0841;16282
14-0467;16282
10-0973;16282
17-0670;16291
15-0845;16291
10-0812;16291
13-0946;16291
17-0443;16295
17-0669;16295
17-0671;16295
96-0662;16295
95-0597;16295
11-0264;16295
15-0847;16295
17-0668;16295
18-0204;16295
20-0491;16295
05-0188;16295
17-0441;16295
16-0798;16295
20-0212;16295
89-0417;16295
03-0189;16295
15-0846;16295
03-0173;16303
15-0848;16303
12-0806;16303
13-0945;16303
20-0498;16312
90-0755;16312
20-0208;16312
17-0676;16312
14-1162;16312
00-0292;16312
88-0482;16312
91-0719;16312
20-0211;16312
20-0494;16312
20-0958;16312
16-1089;16312
17-0681;16312
17-0673;16312
17-0683;16312
15-0849;16312
12-0431;16363
14-1042;16363
16-0818;16363
14-1161;16363
13-0883;16363
08-0718;16363
15-0488;16363
15-0490;16363
13-0453;16363
15-0313;16363
12-0173;16363
20-0599;16363
15-0489;16363
17-0456;16363
16-0941;16363
20-0607;16363
12-0176;16366
14-1041;16366
17-0600;16366
16-0255;16366
17-0645;16366
08-0719;16366
16-0254;16366
14-1064;16366
14-1159;16366
17-0595;16366
12-0975;16366
17-0452;16366
12-0997;16366
10-0917;16366
15-0315;16366
16-0935;16366
13-0908;16366
10-0060;16366
08-0714;16369
10-0635;16369
15-0781;16369
15-0314;16369
16-0441;16369
12-0172;16369
14-1160;16369
10-0066;16369
13-0963;16369
15-0487;16369
14-1065;16369
13-0452;16369
08-0183;16369
17-0596;16369
17-0428;16369
13-0890;16369
08-0636;16369
15-0492;16369
18-0199;16369
03-0114;16372
13-0649;16372
16-0449;16372
08-0186;16372
18-0176;16372
12-0175;16372
16-0446;16372
10-0833;16372
16-0257;16372
16-0259;16372
15-0493;16372
16-0937;16372
16-0813;16372
08-0513;16372
16-0251;16372
20-0674;16372
87-0208;16375
10-0644;16375
20-0044;16375
10-0831;16375
94-0118;16375
08-0642;16375
15-0319;16375
17-0644;16375
16-0942;16375
15-0165;16375
10-0832;16375
17-0659;16375
12-0601;16375
17-0440;16375
00-0727;16375
14-0234;16375
13-0888;16375
16-0428;16375
17-0643;16378
10-0053;16378
13-0962;16378
08-0717;16378
12-0435;16378
10-0058;16378
16-0181;16378
10-0659;16378
16-0445;16378
16-0938;16382
18-0198;16382
15-0497;16382
12-0184;16382
15-0501;16382
10-0305;16382
12-0183;16382
15-0787;16382
15-0495;16382
08-0647;16382
20-0592;16382
10-0638;16382
16-0448;16382
17-0647;16382
14-1066;16382
15-0316;16382
08-0723;16382
20-0045;16385
12-1076;16385
17-0664;16385
20-0598;16385
12-0182;16385
20-0593;16385
11-0535;16385
15-0775;16385
16-0808;16385
18-0201;16385
14-1068;16385
12-0613;16385
15-0778;16385
13-0458;16385
10-0062;16385
15-0318;16385
10-0059;16385
13-0897;16387
12-0181;16387
10-0640;16387
08-0643;16387
12-1078;16387
15-0776;16387
13-0906;16387
20-0595;16387
10-0643;16387
17-0453;16387
04-0221;16387
14-1070;16387
12-0180;16387
17-0597;16387
08-0502;16387
04-0549;16387
08-0650;16387
16-0261;16391
15-0527;16391
08-0847;16391
12-0178;16391
08-0845;16391
09-0022;16391
08-0646;16391
17-0648;16391
13-0880;16391
13-0889;16391
10-0115;16391
13-0450;16391
13-0905;16391
16-0454;16391
17-0646;16391
14-0102;16394
20-0500;16394
16-0452;16394
07-0007;16394
15-0782;16394
05-0189;16394
16-0450;16394
16-0249;16394
11-0536;16394
15-0843;16394
04-0227;16394
10-0637;16394
08-0720;16394
20-0673;16394
12-0607;16394
15-0496;16397
15-0317;16397
18-0202;16397
16-0262;16397
16-1098;16397
08-0648;16397
13-0459;16397
08-0193;16397
13-0144;16401
15-0785;16401
15-0516;16401
15-0503;16401
15-0786;16401
08-0656;16401
07-0108;16401
20-0591;16401
08-0855;16401
15-0779;16401
15-0504;16401
20-0048;16401
16-1097;16401
16-0820;16401
08-0852;16401
14-1169;16401
99-0041;16401
20-0050;16401
18-0200;16401
20-0640;16401
17-0449;16404
16-1096;16404
12-1077;16404
11-0538;16404
14-1168;16404
17-0651;16404
10-0648;16404
14-1075;16404
14-1072;16404
13-0907;16404
15-0312;16404
17-0455;16404
13-0454;16404
08-0853;16404
15-0323;16404
13-0896;16404
17-0650;16404
17-0451;16407
10-0649;16407
08-0294;16407
12-1000;16407
12-0191;16407
08-0287;16407
12-0186;16407
17-0649;16407
15-0515;16407
20-0503;16407
10-0111;16407
14-1076;16407
12-0188;16407
16-0253;16407
15-0518;16407
20-0590;16407
12-0976;16410
16-0812;16410
20-0502;16410
16-1095;16410
13-0899;16410
16-0819;16410
13-0958;16410
08-0653;16410
18-0197;16410
15-0519;16410
17-0598;16410
17-0122;16410
07-0113;16410
16-0440;16410
16-0247;16410
20-1107;16413
10-0106;16413
20-0667;16413
04-0403;16413
16-0765;16413
15-0429;16413
10-0838;16413
99-0340;16413
08-0856;16413
13-0879;16413
89-0403;16413
07-0026;16413
15-0507;16416
13-0966;16416
16-0263;16416
09-0026;16416
13-0900;16416
14-1073;16416
15-0506;16416
16-0455;16416
16-0444;16416
16-0939;16420
10-0839;16420
15-0325;16420
15-0524;16420
10-0841;16420
00-0050;16420
16-0817;16420
14-1078;16420
17-0438;16420
13-0895;16420
15-0783;16420
15-0788;16420
16-0815;16420
10-0054;16420
15-0309;16420
15-0784;16420
13-0902;16420
08-0296;16435
10-0921;16435
17-0454;16435
12-0166;16435
08-0297;16435
09-0034;16435
14-1079;16435
13-0965;16435
15-0526;16435
16-0821;16435
10-0061;16435
14-1172;16435
20-0596;16435
12-0470;16435
12-0170;16435
08-0837;16435
99-0045;16437
20-0594;16437
10-0972;16437
09-0033;16437
17-0458;16437
20-0597;16437
10-0303;16437
08-0182;16437
12-0168;16437
15-0326;16437
14-1171;16437
02-0079;16437
05-0380;16437
10-0642;16437
10-0113;16437
10-0107;16437
15-0521;16437
10-0920;16437
08-0518;16439
07-0196;16439
16-0256;16439
16-0451;16439
16-0248;16439
15-0523;16439
16-0258;16439
99-0056;16439
16-0443;16439
20-0049;16439
98-0078;16439
20-0046;16439
18-0203;16439
05-0156;16439
00-0045;16439
12-0218;16441
17-0489;16441
20-0670;16441
16-0442;16441
16-0166;16441
14-1163;16441
89-0632;16441
10-0628;16441
20-0496;16441
12-0599;16441
08-0659;16441
08-0184;16441
10-0056;16441
13-0904;16441
12-0595;16441
20-0047;16441
12-0999;16441
93-0698;16441
03-0120;16441
16-2094;16443
15-0522;16443
16-0944;16443
10-0302;16443
15-0502;16443
16-0252;16443
17-0652;16443
12-0165;16443
08-0664;16443
08-0505;16446
08-0293;16446
07-0214;16446
05-0193;16446
10-0307;16446
09-0042;16446
10-0065;16446
08-0640;16446
13-0893;16446
02-0141;16446
16-0250;16446
02-0034;16446
10-0830;16446
11-0172;16448
16-0946;16448
90-0781;16448
10-0245;16448
02-0096;16448
04-0414;16448
08-0639;16448
07-0003;16448
03-0370;16448
12-0185;16448
12-0789;16448
07-0020;16448
05-0118;16448
07-0213;16448
15-0491;16448
08-0657;16448
08-0285;16453
05-0174;16453
14-1164;16453
02-0030;16453
13-0457;16453
16-0525;16453
01-0033;16453
14-1067;16453
16-0260;16453
17-0431;16453
12-0969;16453
97-0402;16453
12-0608;16453
10-0109;16453
-;16455
08-0509;16455
10-0834;16455
04-0424;16455
88-0248;16455
12-1186;16455
10-0051;16455
10-0835;16455
12-0605;16455
12-0230;16455
91-0830;16455
93-0138;16455
02-0101;16455
95-0692;16455
99-0273;16455
12-0790;16455
12-0682;16457
10-0641;16457
08-0652;16457
08-0655;16457
12-0614;16457
15-0508;16457
08-0828;16457
08-0810;16457
10-0052;16457
10-0057;16457
88-0292;16457
15-0334;16457
10-0050;16457
10-0836;16457
14-1071;16457
10-0510;16459
94-0610;16459
11-0271;16459
89-0168;16459
15-0850;16459
08-0815;16459
13-0884;16459
99-0381;16459
08-0860;16459
99-0050;16459
06-0162;16459
16-0453;16459
13-0913;16459
95-0186;16459
03-0225;16459
15-0505;16459
00-0507;16459
08-0298;16461
08-0851;16461
08-0829;16461
08-0661;16461
15-0525;16461
90-0665;16461
14-1077;16461
10-0112;16461
16-0447;16461
10-0840;16461
08-0857;16461
99-0448;16461
17-0457;16461
08-0299;16461
17-0653;16463
05-0385;16463
99-0054;16463
13-0912;16463
08-0854;16463
16-1492;16463
13-0960;16463
10-0645;16463
17-0190;16463
12-0197;16463
08-0281;16463
05-0448;16463
13-0676;16463
12-1079;16463
12-0196;16463
16-1077;16463
16-1080;16468
14-1009;16468
14-0048;16468
16-0826;16468
16-1081;16468
17-0462;16468
16-0839;16468
08-0111;16468
10-0817;16468
14-1186;16468
11-0263;16468
04-0224;16468
11-0261;16471
20-0051;16471
16-1082;16471
10-0122;16471
10-0622;16471
10-0512;16471
12-1185;16471
08-0668;16471
10-0127;16471
16-0955;16471
08-0666;16471
11-0262;16474
10-0971;16474
20-0620;16474
08-0886;16474
16-1079;16474
15-0509;16474
16-0835;16474
08-0667;16477
12-0426;16477
17-0460;16477
14-0047;16477
11-0541;16477
11-0265;16477
16-0831;16480
16-0800;16480
10-0513;16480
13-0967;16484
10-0623;16484
08-0670;16484
08-0801;16484
15-0310;16484
10-0516;16484
08-0109;16484
15-0308;16484
17-0186;16484
14-1179;16484
08-0486;16484
16-0830;16487
17-0185;16487
10-0515;16487
11-0174;16487
15-0430;16487
10-0129;16487
17-0184;16487
12-0171;16487
16-0843;16487
18-0178;16487
08-0669;16487
10-0118;16487
14-0049;16487
10-0625;16490
14-1010;16490
13-0047;16490
14-1181;16490
16-0952;16490
17-0465;16493
12-0430;16493
11-0542;16493
16-0845;16493
16-1083;16493
10-0823;16493
16-0841;16493
17-0466;16493
08-0802;16493
20-0053;16496
08-0799;16496
08-0483;16496
10-0120;16500
13-0048;16500
10-0517;16500
12-0193;16500
02-0109;16500
17-0189;16500
12-0432;16500
20-0602;16500
14-1012;16500
16-0832;16500
11-0269;16500
14-1011;16500
08-0488;16503
08-0809;16503
16-0803;16503
99-0377;16503
87-0173;16503
16-0957;16503
20-0054;16503
17-0467;16503
15-0517;16503
16-0949;16503
17-0470;16503
16-0829;16503
16-1084;16503
16-1085;16503
15-1008;16506
08-0315;16506
17-0182;16506
15-1006;16506
13-0673;16506
15-0512;16506
15-0311;16506
17-0459;16509
16-0947;16509
16-0842;16509
11-0275;16509
08-0673;16509
10-0130;16509
11-0179;16509
11-0268;16512
08-0811;16512
10-0820;16512
13-0675;16516
16-1092;16516
12-1183;16516
10-0128;16516
11-0185;16516
16-1091;16516
08-0320;16516
02-0111;16516
10-0121;16516
10-0123;16516
16-0838;16519
08-0865;16519
08-0318;16519
12-1182;16519
13-0455;16519
15-1009;16519
17-0461;16519
09-0044;16519
16-0956;16519
14-1008;16519
10-0828;16519
16-0836;16519
08-0864;16519
12-0434;16522
11-0278;16522
15-0513;16522
14-1043;16522
14-1178;16522
17-0468;16522
16-1090;16525
16-0837;16525
16-1087;16525
12-0297;16525
11-0259;16525
16-0828;16525
16-0951;16525
15-1007;16525
14-0046;16525
16-0840;16525
16-1093;16528
10-0827;16528
14-1180;16532
10-0819;16532
90-0782;16532
17-0601;16532
12-0298;16532
08-0715;16532
91-0495;16532
14-0044;16532
09-0036;16532
16-0833;16535
20-0052;16535
08-0887;16535
20-0605;16535
04-0413;16535
20-0604;16535
08-0492;16538
10-0116;16538
20-0226;16538
08-0481;16538
12-0174;16538
20-0228;16538
17-0187;16538
20-0231;16538
13-0460;16538
11-0182;16538
07-0100;16538
96-0399;16538
10-0821;16542
20-0601;16542
17-0602;16542
20-0606;16542
12-0300;16542
14-0050;16542
09-0037;16542
20-0621;16545
12-0179;16545
12-0612;16545
00-0107;16545
08-0197;16545
15-0510;16545
15-0431;16545
16-0844;16545
20-0575;16545
20-0573;16545
20-0227;16548
10-0117;16548
08-0105;16548
12-0427;16548
17-0463;16548
15-0164;16548
03-0215;16548
08-0816;16548
16-0827;16548
20-0235;16548
00-0052;16548
91-0523;16548
10-0629;16552
20-0600;16552
89-0100;16552
20-0624;16552
07-0049;16552
06-0004;16552
10-0826;16552
99-0326;16555
13-0968;16555
11-0272;16555
16-1086;16555
20-0622;16555
20-0574;16555
17-0603;16555
14-1044;16555
16-0799;16555
14-0043;16558
11-0499;16558
15-0432;16558
20-0234;16558
12-0194;16558
20-0233;16558
04-0391;16558
12-0433;16558
08-0817;16558
05-0157;16558
11-0270;16558
13-0970;16562
07-0103;16562
13-0049;16562
12-0169;16562
20-0625;16562
99-0358;16562
16-0834;16562
10-0126;16562
05-0133;16562
12-0338;16565
07-0204;16565
20-0623;16565
17-0604;16565
11-0276;16565
00-0741;16565
12-0337;16565
00-0517;16565
05-0275;16565
07-0206;16568
15-1010;16568
08-0493;16568
11-0248;16568
20-0232;16568
20-0230;16568
20-0236;16568
10-0521;16568
11-0540;16568
10-0630;16568
08-0748;16343
89-0474;16343
04-0398;16343
08-0750;16343
05-0359;16343
20-0499;16344
03-0065;16344
12-0328;16344
12-0294;16344
14-1040;16345
16-1088;16345
15-0998;16345
14-0303;16345
15-0999;16345
15-1000;16345
13-0959;16345
10-0235;16322
12-1066;16322
08-0783;16322
15-0859;16322
08-0329;16322
12-0970;16322
95-1183;16322
10-0816;16324
15-0480;16324
88-0257;16324
12-0293;16324
14-1167;16008
10-0304;16008
10-0306;16008
87-0131;16008
88-0476;16008
17-0796;16008
03-0374;16008
17-0795;16008
15-0773;16008
89-0351;16015
13-0887;16015
09-0035;16015
12-0190;16015
20-0501;16015
12-0299;16026
89-0396;16026
10-0246;16026
08-0862;16026
08-0282;16028
10-0125;16028
93-0155;16028
17-0409;16038
05-0258;16038
20-0224;16038
99-0129;16038
20-0223;16038
13-0050;16038
93-0028;16042
11-0279;16042
08-0112;16042
08-0201;16001
20-0214;16001
00-0698;16001
90-0388;16001
08-0212;16001
05-0142;16001
07-0024;16001
06-0171;16001
12-0606;16001
99-0435;16001
12-0792;16001
05-0472;16001
90-0156;16001
99-0337;16001
04-0371;16001
10-0167;16001
12-0491;16001
08-0205;16001
14-1005;16001
88-0497;16005
97-0410;16005
00-0716;16005
00-0685;16005
16-0764;16005
89-0179;16005
05-0117;16005
13-0461;16005
89-0383;16005
07-0095;16041
04-0419;16041
13-0656;16041
17-0448;16041
12-0610;16041
94-0524;16041
15-0979;16041
20-0015;16041
95-0592;16041
15-1063;16041
15-0246;16041
12-0496;16041
05-0128;16041
97-0426;16041
00-0561;16044
93-0923;16044
07-0202;16044
16-0766;16044
10-0584;16044
00-0746;16044
05-0443;16044
14-1017;16044
04-0405;16044
15-0254;16044
12-0327;16044
89-0797;16044
12-0495;16044
15-0241;16044
07-0201;16044
13-0432;16044
93-0920;16044
08-0199;16044
07-0048;16044
99-0270;16044
99-0266;16044
12-0513;16166
05-0257;16166
12-0344;16166
02-0203;16166
00-0288;16166
17-0119;16166
07-0037;16166
17-0116;16166
07-0046;16166
15-0260;16166
94-0520;16166
91-0097;16166
93-0159;16166
93-0913;16166
08-0479;16166
06-0005;16166
04-0399;16166
03-0336;16168
08-0747;16168
08-0155;16168
92-0194;16168
04-0416;16168
08-0154;16168
12-0508;16168
91-0493;16168
92-0195;16168
98-0138;16168
99-0277;16168
93-0161;16168
05-0281;16168
05-0251;16168
10-0639;16168
20-0218;16168
07-0038;16168
99-0431;16168
97-0196;16168
02-0252;16009
14-1004;16009
10-0170;16009
12-0793;16009
97-0397;16009
05-0115;16009
97-0407;16009
00-0687;16009
00-0725;16009
07-0031;16009
10-0586;16009
12-0482;16009
03-0334;16009
93-0558;16009
91-0334;16009
93-0787;16009
13-0648;16009
03-0168;16009
99-0439;16014
10-0171;16014
20-0215;16014
88-0297;16014
08-0198;16014
94-0555;16014
04-0356;16014
98-0147;16014
05-0201;16014
89-0103;16014
13-0431;16014
91-0560;16170
89-0294;16170
00-0743;16170
17-0446;16170
10-0582;16170
08-0891;16170
20-0217;16170
04-0426;16170
90-0411;16170
94-0467;16170
15-0252;16170
06-0170;16170
94-0464;16170
88-0208;16170
07-0017;16170
15-0991;16170
15-0248;16170
99-0312;16170
90-0763;16172
05-0270;16172
00-0703;16172
05-0379;16172
12-0791;16172
02-0066;16172
06-0159;16172
97-0398;16172
15-0992;16172
97-0406;16172
13-0764;16172
05-0271;16172
15-0244;16172
98-0154;16172
94-0518;16172
95-0696;16172
01-0037;16172
05-0110;16174
03-0361;16174
99-0449;16174
12-0615;16174
10-0585;16174
99-0371;16174
09-0040;16174
04-0412;16174
02-0251;16174
12-0604;16174
97-0197;16174
93-0269;16174
99-0369;16174
12-0507;16174
93-0918;16174
00-0736;16174
10-0509;16174
10-0114;16176
02-0201;16176
90-0420;16176
08-0722;16176
12-0494;16176
17-0118;16176
15-0262;16176
97-0203;16176
04-0404;16176
88-0404;16176
12-0345;16176
08-0158;16176
99-0278;16176
12-0498;16176
05-0140;16176
07-0036;16176
07-0040;16176
12-0511;16176
98-0143;16176
95-0590;16018
99-0269;16018
91-0333;16018
08-0789;16018
15-0181;16018
99-0374;16018
88-0260;16018
16-0763;16018
00-0688;16018
07-0028;16018
12-0486;16018
13-0429;16018
12-0489;16018
00-0286;16018
98-0160;16018
99-0433;16018
00-0719;16018
88-0252;16022
20-0200;16022
88-0293;16022
12-0493;16022
04-0431;16022
03-0169;16022
10-0164;16022
90-0108;16022
07-0025;16022
08-0211;16022
20-0213;16022
00-0748;16178
91-0823;16178
12-0502;16178
90-0607;16178
15-0982;16178
10-0587;16178
90-0456;16178
20-0197;16178
96-0097;16178
20-0198;16178
94-0569;16178
94-0468;16178
07-0019;16178
07-0023;16178
02-0250;16178
94-0471;16178
17-0217;16178
15-0240;16178
12-0609;16180
05-0444;16180
13-0433;16180
15-0990;16180
15-0978;16180
13-0430;16180
92-0196;16180
14-1016;16180
07-0016;16180
08-0150;16180
20-0360;16180
08-0204;16180
06-0007;16180
15-0984;16180
06-0166;16180
90-0024;16180
08-0765;16180
16-0767;16180
00-0686;16182
04-0411;16182
08-0208;16182
95-0195;16182
08-0473;16182
07-0043;16182
91-0822;16182
95-1175;16182
04-0406;16182
90-0392;16182
20-0220;16182
14-1031;16182
02-0204;16182
05-0278;16182
16-0769;16182
90-0473;16182
05-0126;16184
00-0691;16184
13-0657;16184
97-0200;16184
99-0276;16184
95-0292;16184
89-0341;16184
05-0261;16184
03-0362;16184
99-0441;16184
15-0258;16184
13-0438;16184
07-0044;16184
15-0264;16184
88-0295;16184
97-0423;16184
97-0419;16184
17-0117;16184
02-0254;16184
12-0488;16025
99-0375;16025
12-0485;16025
04-0425;16025
06-0003;16025
13-0440;16025
17-0109;16025
05-0198;16025
10-0588;16025
15-0183;16025
90-0434;16025
88-0057;16025
99-0342;16025
08-0209;16025
98-0157;16025
89-0365;16025
00-0064;16025
10-0169;16025
91-0049;16030
89-0312;16030
08-0200;16030
91-0825;16030
09-0027;16030
98-0159;16030
20-0199;16030
01-0036;16030
95-0194;16030
99-0343;16030
89-0511;16030
20-0361;16186
20-0362;16186
15-0250;16186
14-1019;16186
15-0273;16186
15-0237;16186
04-0434;16186
01-0035;16186
91-0818;16186
15-0251;16186
05-0439;16186
12-0598;16186
07-0098;16186
01-0034;16186
12-0505;16186
05-0381;16186
07-0105;16186
04-0401;16188
06-0158;16188
00-0103;16188
15-0247;16188
95-1176;16188
07-0102;16188
90-0083;16188
92-0190;16188
06-0164;16188
97-0409;16188
07-0030;16188
06-0169;16188
99-0501;16188
99-0364;16188
07-0203;16188
05-0382;16188
04-0420;16188
10-0583;16188
14-1015;16190
00-0291;16190
90-0169;16190
91-0587;16190
03-0365;16190
93-0213;16190
07-0045;16190
12-0611;16190
15-0263;16190
00-0702;16190
16-0770;16190
05-0263;16190
07-0050;16190
05-0113;16190
12-0510;16190
87-0011;16190
08-0476;16190
12-0350;16190
97-0198;16192
08-0764;16192
94-0683;16192
04-0408;16192
03-0366;16192
00-0705;16192
88-0096;16192
05-0152;16192
03-0335;16192
04-0407;16192
08-0474;16192
89-0416;16192
99-0504;16192
12-0347;16192
95-0354;16192
12-0503;16192
12-0349;16192
05-0107;16192
00-0733;16192
90-0263;16204
89-0792;16204
20-0216;16204
04-0392;16204
84-0122;16204
15-0182;16204
03-0333;16204
07-0022;16204
87-0210;16204
89-0096;16206
91-0562;16206
81-0132;16206
13-0646;16206
90-0111;16206
93-0162;16206
94-0470;16206
88-0032;16206
90-0248;16206
13-0647;16206
90-0064;16206
93-0166;16206
82-0127;16206
15-0255;16208
91-0618;16208
15-0239;16208
17-0216;16208
90-0404;16208
15-0981;16208
15-0245;16208
15-0985;16208
89-0618;16208
81-0235;16208
17-0447;16208
15-0256;16208
15-0983;16208
14-1006;16208
15-0249;16208
93-0914;16208
90-0170;16208
96-0101;16208
15-0238;16208
13-0671;16208
12-0499;16208
15-0242;16208
12-0596;16210
10-0511;16210
08-0149;16210
02-0202;16210
87-0120;16210
93-0924;16210
03-0364;16210
12-0506;16210
91-0829;16210
17-0679;15690
03-0069;15690
20-0608;15690
20-0609;15690
17-0674;15690
17-0678;15690
08-0858;15690
20-0610;15690
17-0195;15690
17-0660;15690
17-0661;15692
08-0674;15692
12-1067;15692
20-0613;15692
17-0658;15692
16-0953;15692
20-0612;15692
11-0181;15692
20-0611;15692
20-0207;15692
20-0615;15694
16-0954;15694
17-0667;15694
20-0614;15694
00-0708;15694
17-0665;15694
17-0672;15694
10-0825;15694
20-0616;15694
08-0796;15694
20-0505;15694
17-0684;15696
20-0619;15696
20-0618;15696
20-0488;15696
17-0677;15696
20-0617;15696
12-0177;15696
17-0680;15696
98-0136;15696
17-0682;15696
16-0948;15696
20-0363;15705
08-0806;15705
15-0382;15736
88-0498;15736
16-1487;15779
93-0170;15779
03-0079;15779
16-0457;15779
20-0653;15779
90-0766;15779
13-0147;15779
10-0601;15779
10-0424;15779
05-0222;15779
15-0365;15779
08-0675;15779
08-0893;15779
10-0795;15779
14-0111;15779
08-0843;15784
05-0386;15784
10-0926;15784
89-0805;15784
13-0972;15784
05-0217;15784
05-0390;15800
18-0183;15800
03-0185;15800
93-0927;15800
10-0145;15800
16-0243;15800
15-0366;15800
00-0494;15800
10-0144;15800
15-0184;15800
20-0836;15780
10-0147;15780
10-0797;15780
13-0665;15780
03-0354;15780
87-0109;15780
99-0438;15780
99-0315;15780
05-0235;15780
20-0837;15780
14-0118;15780
08-0894;15780
15-0367;15780
10-0326;15786
06-0019;15786
08-0679;15786
89-0420;15786
16-0300;15786
14-0108;15786
10-0932;15786
18-0188;15802
16-1488;15802
05-0395;15802
10-0250;15802
03-0256;15802
10-0146;15802
05-0246;15802
08-0163;15802
14-0017;15802
13-0152;15802
20-0657;15781
05-0264;15781
89-0310;15781
16-0456;15781
10-0422;15781
13-0150;15781
03-0076;15781
20-0658;15781
88-0317;15781
08-0826;15781
20-0841;15781
00-0729;15781
10-0633;15781
10-0423;15788
10-0804;15788
18-0191;15788
14-0214;15788
18-0193;15788
05-0243;15788
07-0119;15788
16-0245;15804
20-0840;15804
04-0437;15804
04-0237;15804
15-0370;15804
04-0554;15804
05-0428;15804
13-0658;15804
05-0236;15804
08-0500;15804
20-0838;15782
98-0150;15782
13-0659;15782
20-0842;15782
99-0061;15782
13-0083;15782
04-0438;15782
