posisi_id;kode_posisi;nama_posisi;parent;Direktorat_id;Division_id;Departemen_id;people_id;Jobtitle_code;Parent_path
22403;8020933;"SECTION HEAD
MACHINERY & DISTRIBUTION
(PLANT A-BCHI)";22402;50123;30123;10129;;GT_SPV;
22404;8020934;"TEAM LEADER MAINTENANCE
MACHINERY & DISTRIBUTION";22403;50123;30123;10129;;GT_STFF;
22405;8020935;WORKER MAINTENANCE MACHINERY & DISTRIBUTION;22404;50123;30123;10129;;GT_WRKR;
22407;8020936;"STAFF 
MAINTENANCE ELECTRICAL";22403;50123;30123;10129;;GT_STFF;
22408;8020937;"ELECTRICAL ENGINEER
(PLANT A-BCHI)";22402;50123;30123;10129;;GT_SPV;
22409;8020938;"SUB DEPT. HEAD 
ELECTRICAL
(PLANT DK-WTM)";22344;50123;30123;10129;;GT_JMGR;
22410;8020939;"SECTION HEAD
MACHINERY & DISTRIBUTION
(PLANT DK-WTM)";22409;50123;30123;10129;;GT_SPV;
22411;8020940;"TEAM LEADER MAINTENANCE
MACHINERY & DISTRIBUTION";22410;50123;30123;10129;;GT_STFF;
22412;8020941;WORKER MAINTENANCE MACHINERY & DISTRIBUTION;22411;50123;30123;10129;;GT_WRKR;
22414;8020942;"STAFF 
MAINTENANCE ELECTRICAL";22410;50123;30123;10129;;GT_STFF;
22415;8020943;"ELECTRICAL ENGINEER
(PLANT DK-WTM)";22409;50123;30123;10129;;GT_SPV;
22416;8020944;"SUB DEPT. HEAD 
ELECTRICAL
(PLANT ER-M+M-SYS)";22344;50123;30123;10129;;GT_JMGR;
22417;8020945;"SECTION HEAD
MACHINERY & DISTRIBUTION
(PLANT ERM)";22416;50123;30123;10129;;GT_SPV;
22418;8020946;"TEAM LEADER MAINTENANCE
MACHINERY & DISTRIBUTION";22417;50123;30123;10129;;GT_STFF;
22419;8020947;WORKER MAINTENANCE MACHINERY & DISTRIBUTION;22418;50123;30123;10129;;GT_WRKR;
22421;8020948;"STAFF 
MAINTENANCE ELECTRICAL
(PLANT M)";22417;50123;30123;10129;;GT_STFF;
22422;8020949;"STAFF 
MAINTENANCE ELECTRICAL
(PLANT ER)";22417;50123;30123;10129;;GT_STFF;
22423;8020950;"ELECTRICAL ENGINEER
(PLANT ER-M)";22416;50123;30123;10129;;GT_SPV;
22424;8020951;"SECTION HEAD
DIGITAL 
SOLUTION DEVELOPMENT";22416;50123;30123;10129;;GT_SPV;
22425;8020952;STAFF CMMS & AUTOMATION;22424;50123;30123;10129;;GT_STFF;
22426;8020953;STAFF CMMS & MONITORING SYSTEM;22424;50123;30123;10129;;GT_STFF;
22427;8020954;STAFF KNOWLEDGE MANAGEMENT INFO SYSTEM;22424;50123;30123;10129;;GT_STFF;
22428;8020955;"SUB DEPT. HEAD 
PLANNING & IMPROVEMENT";22344;50123;30123;10129;;GT_JMGR;
22429;8020956;"SECTION HEAD
PROJECT DESIGN (MEP)";22428;50123;30123;10129;;GT_SPV;
22430;8020957;STAFF MECHANICAL DESIGN;22429;50123;30123;10129;;GT_STFF;
22431;8020958;STAFF ELECTRICAL DESIGN;22429;50123;30123;10129;;GT_STFF;
22432;8020959;SECTION HEAD DIGITAL SOLUTION DEVELOPMENT;22428;50123;30123;10129;;GT_SPV;
22433;8020960;STAFF ENERGY MANAGEMENT SYSTEM;22432;50123;30123;10129;;GT_STFF;
22434;8020961;STAFF MAINTENANCE INSTRUMENT & CALIBRATION;22432;50123;30123;10129;;GT_STFF;
22435;8020962;STAFF MAINTENANCE INSTRUMENT & CALIBRATION;22432;50123;30123;10129;;GT_STFF;
22436;8020963;SECTION HEAD DOCUMENT CONTROL & MANAGEMENT SYSTEM;22428;50123;30123;10129;;GT_SPV;
22437;8020964;STAFF HSE;22436;50123;30123;10129;;GT_STFF;
22438;8020965;STAFF EAM & MANAGEMENT DOCUMENT CONTROL;22436;50123;30123;10129;;GT_STFF;
22439;8020966;SECTION HEAD GENERAL & TECHNICAL ADMINISTRATION;22428;50123;30123;10129;;GT_SPV;
22440;8020967;STAFF GENERAL ADMINISTRATION;22439;50123;30123;10129;;GT_STFF;
22441;8020968;STAFF TECHNICAL ADMINISTRATION;22439;50123;30123;10129;;GT_STFF;
22442;8020969;DEPT. HEAD MAINTENANCE (DAILY) DK;7746;50123;30130;10178;;GT_MGR;
22443;8020970;SUB DEPT. HEAD MAINTENANCE;22442;50123;30130;10178;;GT_JMGR;
22444;8020971;SUB DEPT. HEAD MAINTENANCE;22442;50123;30130;10178;;GT_JMGR;
22445;8020972;SUB DEPT. HEAD MAINTENANCE;22442;50123;30130;10178;;GT_JMGR;
22446;8020973;SUB DEPT. HEAD MAINTENANCE;22442;50123;30130;10178;;GT_JMGR;
22447;8020974;SUB DEPT. HEAD ENGINEERING BACKLOG (BUILDING & MATERIAL);22442;50123;30130;10178;;GT_JMGR;
22448;8020975;SUB DEPT. HEAD ENGINEERING BACKLOG (CURING & FI);22442;50123;30130;10178;;GT_JMGR;
22449;8020976;SECTION HEAD MAINTENANCE (MATERIAL & BUILDING);22443;50123;30130;10178;;GT_SPV;
22450;8020977;SECTION HEAD MAINTENANCE (MATERIAL & BUILDING);22444;50123;30130;10178;;GT_SPV;
22451;8020978;SECTION HEAD MAINTENANCE (MATERIAL & BUILDING);22445;50123;30130;10178;;GT_SPV;
22452;8020979;SECTION HEAD MAINTENANCE (MATERIAL & BUILDING);22446;50123;30130;10178;;GT_SPV;
22453;8020980;SECTION HEAD MAINTENANCE (CURING & FI);22443;50123;30130;10178;;GT_SPV;
22454;8020981;SECTION HEAD MAINTENANCE (CURING & FI);22444;50123;30130;10178;;GT_SPV;
22455;8020982;SECTION HEAD MAINTENANCE (CURING & FI);22445;50123;30130;10178;;GT_SPV;
22456;8020983;SECTION HEAD MAINTENANCE (CURING & FI);22446;50123;30130;10178;;GT_SPV;
22457;8020984;DATA ANALYSIS OFFICER;22442;50123;30130;10178;;GT_SPV;
22458;8020985;SECTION HEAD ENGINEERING BACKLOG (BUILDING-PLANT D);22447;50123;30130;10178;;GT_SPV;
22459;8020986;SECTION HEAD ENGINEERING BACKLOG (BUILDING-PLANT K);22447;50123;30130;10178;;GT_SPV;
22460;8020987;SECTION HEAD ENGINEERING BACKLOG (CURING-PLANT D);22448;50123;30130;10178;;GT_SPV;
22461;8020988;SECTION HEAD ENGINEERING BACKLOG (CURING-PLANT K);22448;50123;30130;10178;;GT_SPV;
22462;8020989;TEAM LEADER MECHANICAL MAINTENANCE (MATERIAL);22449;50123;30130;10178;;GT_STFF;
22463;8020990;TEAM LEADER MECHANICAL MAINTENANCE (MATERIAL);22450;50123;30130;10178;;GT_STFF;
22464;8020991;TEAM LEADER MECHANICAL MAINTENANCE (MATERIAL);22451;50123;30130;10178;;GT_STFF;
22465;8020992;TEAM LEADER MECHANICAL MAINTENANCE (MATERIAL);22452;50123;30130;10178;;GT_STFF;
22466;8020993;TEAM LEADER ELECTRICAL MAINTENANCE (MATERIAL);22449;50123;30130;10178;;GT_STFF;
22467;8020994;TEAM LEADER ELECTRICAL MAINTENANCE (MATERIAL);22450;50123;30130;10178;;GT_STFF;
22468;8020995;TEAM LEADER ELECTRICAL MAINTENANCE (MATERIAL);22451;50123;30130;10178;;GT_STFF;
22469;8020996;TEAM LEADER ELECTRICAL MAINTENANCE (MATERIAL);22452;50123;30130;10178;;GT_STFF;
22470;8020997;TEAM LEADER MECHANICAL MAINTENANCE (BUILDING);22449;50123;30130;10178;;GT_STFF;
22471;8020998;TEAM LEADER MECHANICAL MAINTENANCE (BUILDING);22450;50123;30130;10178;;GT_STFF;
22472;8020999;TEAM LEADER MECHANICAL MAINTENANCE (BUILDING);22451;50123;30130;10178;;GT_STFF;
22473;8021000;TEAM LEADER MECHANICAL MAINTENANCE (BUILDING);22452;50123;30130;10178;;GT_STFF;
22474;8021001;TEAM LEADER ELECTRICAL MAINTENANCE (BUILDING);22449;50123;30130;10178;;GT_STFF;
22475;8021002;TEAM LEADER ELECTRICAL MAINTENANCE (BUILDING);22450;50123;30130;10178;;GT_STFF;
22476;8021003;TEAM LEADER ELECTRICAL MAINTENANCE (BUILDING);22451;50123;30130;10178;;GT_STFF;
22477;8021004;TEAM LEADER ELECTRICAL MAINTENANCE (BUILDING);22452;50123;30130;10178;;GT_STFF;
22478;8021005;TEAM LEADER MECHANICAL MAINTENANCE(CURING PLANT D);22453;50123;30130;10178;;GT_STFF;
22479;8021006;TEAM LEADER MECHANICAL MAINTENANCE(CURING PLANT D);22454;50123;30130;10178;;GT_STFF;
22480;8021007;TEAM LEADER MECHANICAL MAINTENANCE(CURING PLANT D);22455;50123;30130;10178;;GT_STFF;
22481;8021008;TEAM LEADER MECHANICAL MAINTENANCE(CURING PLANT D);22456;50123;30130;10178;;GT_STFF;
22482;8021009;TEAM LEADER MECHANICAL MAINTENANCE(CURING PLANT K);22453;50123;30130;10178;;GT_STFF;
22483;8021010;TEAM LEADER MECHANICAL MAINTENANCE(CURING PLANT K);22454;50123;30130;10178;;GT_STFF;
22484;8021011;TEAM LEADER MECHANICAL MAINTENANCE(CURING PLANT K);22455;50123;30130;10178;;GT_STFF;
22485;8021012;TEAM LEADER MECHANICAL MAINTENANCE(CURING PLANT K);22456;50123;30130;10178;;GT_STFF;
22486;8021013;TEAM LEADER ELECTRICAL MAINTENANCE (CURING);22453;50123;30130;10178;;GT_STFF;
22487;8021014;TEAM LEADER ELECTRICAL MAINTENANCE (CURING);22454;50123;30130;10178;;GT_STFF;
22488;8021015;TEAM LEADER ELECTRICAL MAINTENANCE (CURING);22455;50123;30130;10178;;GT_STFF;
22489;8021016;TEAM LEADER ELECTRICAL MAINTENANCE (CURING);22456;50123;30130;10178;;GT_STFF;
22490;8021017;TEAM LEADER MAINTENANCE (FI);22453;50123;30130;10178;;GT_STFF;
22491;8021018;TEAM LEADER MAINTENANCE (FI);22454;50123;30130;10178;;GT_STFF;
22492;8021019;TEAM LEADER MAINTENANCE (FI);22455;50123;30130;10178;;GT_STFF;
22493;8021020;TEAM LEADER MAINTENANCE (FI);22456;50123;30130;10178;;GT_STFF;
22494;8021021;TEAM LEADER ENGINEERING BACKLOG (BUILDING-PLANT D);22458;50123;30130;10178;;GT_STFF;
22495;8021022;TEAM LEADER ENGINEERING BACKLOG (BUILDING-PLANT D);22458;50123;30130;10178;;GT_STFF;
22496;8021023;TEAM LEADER ENGINEERING BACKLOG (BUILDING-PLANT K);22459;50123;30130;10178;;GT_STFF;
22497;8021024;TEAM LEADER ENGINEERING BACKLOG (BUILDING-PLANT K);22459;50123;30130;10178;;GT_STFF;
22498;8021025;TEAM LEADER ENGINEERING BACKLOG (CURING-PLANT D);22460;50123;30130;10178;;GT_STFF;
22499;8021026;TEAM LEADER ENGINEERING BACKLOG (CURING-PLANT D);22460;50123;30130;10178;;GT_STFF;
22500;8021027;TEAM LEADER ENGINEERING BACKLOG (CURING-PLANT K);22461;50123;30130;10178;;GT_STFF;
22501;8021028;TEAM LEADER ENGINEERING BACKLOG (CURING-PLANT K);22461;50123;30130;10178;;GT_STFF;
22502;8021029;WORKER MECHANICAL MAINTENANCE;22462;50123;30130;10178;;GT_WRKR;
22503;8021030;WORKER MECHANICAL MAINTENANCE;22462;50123;30130;10178;;GT_WRKR;
22504;8021031;WORKER MECHANICAL MAINTENANCE;22462;50123;30130;10178;;GT_WRKR;
22505;8021032;WORKER ELECTRICAL MAINTENANCE;22466;50123;30130;10178;;GT_WRKR;
22506;8021033;WORKER ELECTRICAL MAINTENANCE;22466;50123;30130;10178;;GT_WRKR;
22507;8021034;WORKER MECHANICAL MAINTENANCE;22470;50123;30130;10178;;GT_WRKR;
22508;8021035;WORKER MECHANICAL MAINTENANCE;22470;50123;30130;10178;;GT_WRKR;
22509;8021036;WORKER ELECTRICAL MAINTENANCE;22474;50123;30130;10178;;GT_WRKR;
22510;8021037;WORKER ELECTRICAL MAINTENANCE;22474;50123;30130;10178;;GT_WRKR;
22511;8021038;WORKER ELECTRICAL MAINTENANCE;22474;50123;30130;10178;;GT_WRKR;
22512;8021039;WORKER MECHANICAL MAINTENANCE;22478;50123;30130;10178;;GT_WRKR;
22513;8021040;WORKER MECHANICAL MAINTENANCE;22478;50123;30130;10178;;GT_WRKR;
22514;8021041;WORKER MECHANICAL MAINTENANCE;22478;50123;30130;10178;;GT_WRKR;
22515;8021042;WORKER MECHANICAL MAINTENANCE;22482;50123;30130;10178;;GT_WRKR;
22516;8021043;WORKER MECHANICAL MAINTENANCE;22482;50123;30130;10178;;GT_WRKR;
22517;8021044;WORKER MECHANICAL MAINTENANCE;22482;50123;30130;10178;;GT_WRKR;
22518;8021045;WORKER MECHANICAL MAINTENANCE;22482;50123;30130;10178;;GT_WRKR;
22519;8021046;WORKER ELECTRICAL MAINTENANCE;22486;50123;30130;10178;;GT_WRKR;
22520;8021047;WORKER ELECTRICAL MAINTENANCE;22486;50123;30130;10178;;GT_WRKR;
22521;8021048;WORKER ELECTRICAL MAINTENANCE;22486;50123;30130;10178;;GT_WRKR;
22522;8021049;WORKER ELECTRICAL MAINTENANCE;22486;50123;30130;10178;;GT_WRKR;
22523;8021050;WORKER ELECTRICAL MAINTENANCE;22490;50123;30130;10178;;GT_WRKR;
22524;8021051;WORKER MECHANICAL MAINTENANCE;22490;50123;30130;10178;;GT_WRKR;
22525;8021052;WORKER MECHANICAL MAINTENANCE;22490;50123;30130;10178;;GT_WRKR;
22526;8021053;WORKER MECHANICAL MAINTENANCE;22463;50123;30130;10178;;GT_WRKR;
22527;8021054;WORKER MECHANICAL MAINTENANCE;22463;50123;30130;10178;;GT_WRKR;
22528;8021055;WORKER ELECTRICAL MAINTENANCE;22467;50123;30130;10178;;GT_WRKR;
22529;8021056;WORKER ELECTRICAL MAINTENANCE;22467;50123;30130;10178;;GT_WRKR;
22530;8021057;WORKER MECHANICAL MAINTENANCE;22471;50123;30130;10178;;GT_WRKR;
22531;8021058;WORKER MECHANICAL MAINTENANCE;22471;50123;30130;10178;;GT_WRKR;
22532;8021059;WORKER MECHANICAL MAINTENANCE;22471;50123;30130;10178;;GT_WRKR;
22533;8021060;WORKER ELECTRICAL MAINTENANCE;22475;50123;30130;10178;;GT_WRKR;
22534;8021061;WORKER ELECTRICAL MAINTENANCE;22475;50123;30130;10178;;GT_WRKR;
22535;8021062;WORKER ELECTRICAL MAINTENANCE;22475;50123;30130;10178;;GT_WRKR;
22536;8021063;WORKER MECHANICAL MAINTENANCE;22479;50123;30130;10178;;GT_WRKR;
22537;8021064;WORKER MECHANICAL MAINTENANCE;22479;50123;30130;10178;;GT_WRKR;
22538;8021065;WORKER MECHANICAL MAINTENANCE;22479;50123;30130;10178;;GT_WRKR;
22539;8021066;WORKER MECHANICAL MAINTENANCE;22479;50123;30130;10178;;GT_WRKR;
22540;8021067;WORKER MECHANICAL MAINTENANCE;22483;50123;30130;10178;;GT_WRKR;
22541;8021068;WORKER MECHANICAL MAINTENANCE;22483;50123;30130;10178;;GT_WRKR;
22542;8021069;WORKER MECHANICAL MAINTENANCE;22483;50123;30130;10178;;GT_WRKR;
22543;8021070;WORKER MECHANICAL MAINTENANCE;22483;50123;30130;10178;;GT_WRKR;
22544;8021071;WORKER ELECTRICAL MAINTENANCE;22487;50123;30130;10178;;GT_WRKR;
22545;8021072;WORKER ELECTRICAL MAINTENANCE;22487;50123;30130;10178;;GT_WRKR;
22546;8021073;WORKER ELECTRICAL MAINTENANCE;22487;50123;30130;10178;;GT_WRKR;
22547;8021074;WORKER ELECTRICAL MAINTENANCE;22491;50123;30130;10178;;GT_WRKR;
22548;8021075;WORKER MECHANICAL MAINTENANCE;22491;50123;30130;10178;;GT_WRKR;
22549;8021076;WORKER MECHANICAL MAINTENANCE;22491;50123;30130;10178;;GT_WRKR;
22550;8021077;WORKER MECHANICAL MAINTENANCE;22464;50123;30130;10178;;GT_WRKR;
22551;8021078;WORKER MECHANICAL MAINTENANCE;22464;50123;30130;10178;;GT_WRKR;
22552;8021079;WORKER ELECTRICAL MAINTENANCE;22468;50123;30130;10178;;GT_WRKR;
22553;8021080;WORKER ELECTRICAL MAINTENANCE;22468;50123;30130;10178;;GT_WRKR;
22554;8021081;WORKER MECHANICAL MAINTENANCE;22472;50123;30130;10178;;GT_WRKR;
22555;8021082;WORKER MECHANICAL MAINTENANCE;22472;50123;30130;10178;;GT_WRKR;
22556;8021083;WORKER MECHANICAL MAINTENANCE;22472;50123;30130;10178;;GT_WRKR;
22557;8021084;WORKER ELECTRICAL MAINTENANCE;22476;50123;30130;10178;;GT_WRKR;
22558;8021085;WORKER ELECTRICAL MAINTENANCE;22476;50123;30130;10178;;GT_WRKR;
22559;8021086;WORKER ELECTRICAL MAINTENANCE;22476;50123;30130;10178;;GT_WRKR;
22560;8021087;WORKER MECHANICAL MAINTENANCE;22480;50123;30130;10178;;GT_WRKR;
22561;8021088;WORKER MECHANICAL MAINTENANCE;22480;50123;30130;10178;;GT_WRKR;
22562;8021089;WORKER MECHANICAL MAINTENANCE;22480;50123;30130;10178;;GT_WRKR;
22563;8021090;WORKER MECHANICAL MAINTENANCE;22480;50123;30130;10178;;GT_WRKR;
22564;8021091;WORKER MECHANICAL MAINTENANCE;22484;50123;30130;10178;;GT_WRKR;
22565;8021092;WORKER MECHANICAL MAINTENANCE;22484;50123;30130;10178;;GT_WRKR;
22566;8021093;WORKER MECHANICAL MAINTENANCE;22484;50123;30130;10178;;GT_WRKR;
22567;8021094;WORKER MECHANICAL MAINTENANCE;22484;50123;30130;10178;;GT_WRKR;
22568;8021095;WORKER ELECTRICAL MAINTENANCE;22488;50123;30130;10178;;GT_WRKR;
22569;8021096;WORKER ELECTRICAL MAINTENANCE;22488;50123;30130;10178;;GT_WRKR;
22570;8021097;WORKER ELECTRICAL MAINTENANCE;22488;50123;30130;10178;;GT_WRKR;
22571;8021098;WORKER ELECTRICAL MAINTENANCE;22492;50123;30130;10178;;GT_WRKR;
22572;8021099;WORKER MECHANICAL MAINTENANCE;22492;50123;30130;10178;;GT_WRKR;
22573;8021100;WORKER MECHANICAL MAINTENANCE;22492;50123;30130;10178;;GT_WRKR;
22574;8021101;WORKER MECHANICAL MAINTENANCE;22465;50123;30130;10178;;GT_WRKR;
22575;8021102;WORKER MECHANICAL MAINTENANCE;22465;50123;30130;10178;;GT_WRKR;
22576;8021103;WORKER MECHANICAL MAINTENANCE;22465;50123;30130;10178;;GT_WRKR;
22577;8021104;WORKER ELECTRICAL MAINTENANCE;22469;50123;30130;10178;;GT_WRKR;
22578;8021105;WORKER ELECTRICAL MAINTENANCE;22469;50123;30130;10178;;GT_WRKR;
22579;8021106;WORKER MECHANICAL MAINTENANCE;22473;50123;30130;10178;;GT_WRKR;
22580;8021107;WORKER MECHANICAL MAINTENANCE;22473;50123;30130;10178;;GT_WRKR;
22581;8021108;WORKER ELECTRICAL MAINTENANCE;22477;50123;30130;10178;;GT_WRKR;
22582;8021109;WORKER ELECTRICAL MAINTENANCE;22477;50123;30130;10178;;GT_WRKR;
22583;8021110;WORKER ELECTRICAL MAINTENANCE;22477;50123;30130;10178;;GT_WRKR;
22584;8021111;WORKER MECHANICAL MAINTENANCE;22481;50123;30130;10178;;GT_WRKR;
22585;8021112;WORKER MECHANICAL MAINTENANCE;22481;50123;30130;10178;;GT_WRKR;
22586;8021113;WORKER MECHANICAL MAINTENANCE;22481;50123;30130;10178;;GT_WRKR;
22587;8021114;WORKER MECHANICAL MAINTENANCE;22481;50123;30130;10178;;GT_WRKR;
22588;8021115;WORKER MECHANICAL MAINTENANCE;22485;50123;30130;10178;;GT_WRKR;
22589;8021116;WORKER MECHANICAL MAINTENANCE;22485;50123;30130;10178;;GT_WRKR;
22590;8021117;WORKER MECHANICAL MAINTENANCE;22485;50123;30130;10178;;GT_WRKR;
22591;8021118;WORKER MECHANICAL MAINTENANCE;22485;50123;30130;10178;;GT_WRKR;
22592;8021119;WORKER ELECTRICAL MAINTENANCE;22489;50123;30130;10178;;GT_WRKR;
22593;8021120;WORKER ELECTRICAL MAINTENANCE;22489;50123;30130;10178;;GT_WRKR;
22594;8021121;WORKER ELECTRICAL MAINTENANCE;22489;50123;30130;10178;;GT_WRKR;
22595;8021122;WORKER ELECTRICAL MAINTENANCE;22493;50123;30130;10178;;GT_WRKR;
22596;8021123;WORKER MECHANICAL MAINTENANCE;22493;50123;30130;10178;;GT_WRKR;
22597;8021124;WORKER MECHANICAL MAINTENANCE;22493;50123;30130;10178;;GT_WRKR;
22598;8021125;OPERATOR ENGINEERING BACKLOG;22494;50123;30130;10178;;GT_WRKR;
22599;8021126;OPERATOR ENGINEERING BACKLOG;22495;50123;30130;10178;;GT_WRKR;
22600;8021127;OPERATOR ENGINEERING BACKLOG;22496;50123;30130;10178;;GT_WRKR;
22601;8021128;OPERATOR ENGINEERING BACKLOG;22497;50123;30130;10178;;GT_WRKR;
22602;8021129;OPERATOR ENGINEERING BACKLOG;22498;50123;30130;10178;;GT_WRKR;
22603;8021130;OPERATOR ENGINEERING BACKLOG;22499;50123;30130;10178;;GT_WRKR;
22604;8021131;OPERATOR ENGINEERING BACKLOG;22500;50123;30130;10178;;GT_WRKR;
22605;8021132;OPERATOR ENGINEERING BACKLOG;22501;50123;30130;10178;;GT_WRKR;
22606;8021133;DEPT. HEAD MAINTENANCE (CENTRAL);7746;50123;30130;10175;;GT_MGR;
22607;8021134;SUB DEPT. HEAD MAINTENANCE (CALENDERING);22606;50123;30130;10175;;GT_JMGR;
22608;8021135;SUB DEPT. HEAD MAINTENANCE (EXTRUDER-D);22606;50123;30130;10175;;GT_JMGR;
22609;8021136;SUB DEPT. HEAD MAINTENANCE (EXTRUDER-K);22606;50123;30130;10175;;GT_JMGR;
22610;8021137;SUB DEPT. HEAD IMPROVEMENT (BUILDING-PLANT K);22606;50123;30130;10175;;GT_JMGR;
22611;8021138;SUB DEPT. HEAD IMPROVEMENT (BUILDING-PLANT D);22606;50123;30130;10175;;GT_JMGR;
22612;8021139;SUB DEPT. HEAD MAINTENANCE (CURING-D);22606;50123;30130;10175;;GT_JMGR;
22613;8021140;SUB DEPT. HEAD MAINTENANCE (CURING-K);22606;50123;30130;10175;;GT_JMGR;
22614;8021141;"SUB DEPT. HEAD ADMINISTRATION & MAINTENANCE
(AIR CONDITIONER)";22606;50123;30130;10175;;GT_JMGR;
22615;8021142;SUB DEPT. HEAD WORKSHOP ;22606;50123;30130;10175;;GT_JMGR;
22616;8021143;SUB DEPT. HEAD PM PLANNING & BUDGET CONTROL;22606;50123;30130;10175;;GT_JMGR;
22617;8021144;SECTION HEAD MAINTENANCE (TOPPING & TUBELESS);22607;50123;30130;10175;;GT_SPV;
22618;8021145;SECTION HEAD MAINTENANCE (STEEL CUTTING & PRE ASSEMBLY);22607;50123;30130;10175;;GT_SPV;
22619;8021146;SECTION HEAD MAINTENANCE (TREAD, BEAD GROMMET, BEAD APEX);22608;50123;30130;10175;;GT_SPV;
22620;8021147;SECTION HEAD MAINTENANCE (SIDEWALL & PRE-ASSEMBLY, PLY, BEC);22608;50123;30130;10175;;GT_SPV;
22621;8021148;MECHANICAL IMPROVEMENT OFFICER;22608;50123;30130;10175;;GT_SPV;
22622;8021149;SECTION HEAD MAINTENANCE (TREAD, BEAD GROMMET, BEAD APEX);22609;50123;30130;10175;;GT_SPV;
22623;8021150;SECTION HEAD MAINTENANCE (SIDEWALL & PRE-ASSEMBLY, PLY, BEC);22609;50123;30130;10175;;GT_SPV;
22624;8021151;SECTION HEAD MECHANICAL IMPROVEMENT;22610;50123;30130;10175;;GT_SPV;
22625;8021152;SECTION HEAD ELECTRICAL IMPROVEMENT;22610;50123;30130;10175;;GT_SPV;
22626;8021153;SECTION HEAD MECHANICAL IMPROVEMENT;22611;50123;30130;10175;;GT_SPV;
22627;8021154;SECTION HEAD ELECTRICAL IMPROVEMENT;22611;50123;30130;10175;;GT_SPV;
22628;8021155;SECTION HEAD MAINTENANCE & IMPROVEMENT;22612;50123;30130;10175;;GT_SPV;
22629;8021156;SECTION HEAD LOSS ENERGY CONTROL;22612;50123;30130;10175;;GT_SPV;
22630;8021157;SECTION HEAD MAINTENANCE (DBT, DBL, HIST & REPAIR TIRE AREA);22612;50123;30130;10175;;GT_SPV;
22631;8021158;SECTION HEAD MAINTENANCE (ELECTRIC, PREVENTIVE MAINTENANCE & SCRAP DTC);22612;50123;30130;10175;;GT_SPV;
22632;8021159;SECTION HEAD MAINTENANCE & IMPROVEMENT;22613;50123;30130;10175;;GT_SPV;
22633;8021160;SECTION HEAD MECHANICAL IMPROVEMENT;22613;50123;30130;10175;;GT_SPV;
22634;8021161;SECTION HEAD ELECTRICAL IMPROVEMENT;22613;50123;30130;10175;;GT_SPV;
22635;8021162;SECTION HEAD ADMINISTRATION;22614;50123;30130;10175;;GT_SPV;
22636;8021163;SECTION HEAD MAINTENANCE (AIR CONDITIONER);22614;50123;30130;10175;;GT_SPV;
22637;8021164;SECTION HEAD WORKSHOP & MOTOR REPAIR;22615;50123;30130;10175;;GT_SPV;
22638;8021165;SECTION HEAD MOLD REPAIR & MAINTENANCE (LAMP);22615;50123;30130;10175;;GT_SPV;
22639;8021166;"SECTION HEAD 
ORACLE & 
DOCUMENT CONTROL";22616;50123;30130;10175;;GT_SPV;
22640;8021167;SECTION HEAD DATA ANALYSIS & COST CONTROL;22616;50123;30130;10175;;GT_SPV;
22641;8021168;TEAM LEADER MAINTENANCE (PLANT D);22617;50123;30130;10175;;GT_STFF;
22642;8021169;TEAM LEADER MAINTENANCE (PLANT K);22617;50123;30130;10175;;GT_STFF;
22643;8021170;TEAM LEADER MAINTENANCE (PLANT D);22618;50123;30130;10175;;GT_STFF;
22644;8021171;TEAM LEADER MAINTENANCE (PLANT K);22618;50123;30130;10175;;GT_STFF;
22645;8021172;TEAM LEADER MECHANICAL MAINTENANCE;22619;50123;30130;10175;;GT_STFF;
22646;8021173;TEAM LEADER ELECTRICAL MAINTENANCE;22619;50123;30130;10175;;GT_STFF;
22647;8021174;TEAM LEADER MECHANICAL MAINTENANCE;22620;50123;30130;10175;;GT_STFF;
22648;8021175;TEAM LEADER ELECTRICAL MAINTENANCE;22620;50123;30130;10175;;GT_STFF;
22649;8021176;TEAM LEADER MECHANICAL MAINTENANCE;22622;50123;30130;10175;;GT_STFF;
22650;8021177;TEAM LEADER ELECTRICAL MAINTENANCE;22622;50123;30130;10175;;GT_STFF;
22651;8021178;TEAM LEADER MECHANICAL MAINTENANCE;22623;50123;30130;10175;;GT_STFF;
22652;8021179;TEAM LEADER ELECTRICAL MAINTENANCE;22623;50123;30130;10175;;GT_STFF;
22653;8021180;TEAM LEADER MECHANICAL IMPROVEMENT ;22624;50123;30130;10175;;GT_STFF;
22654;8021181;TEAM LEADER PLANNING IMPROVEMENT;22624;50123;30130;10175;;GT_STFF;
22655;8021182;TEAM LEADER ELECTRICAL IMPROVEMENT ;22625;50123;30130;10175;;GT_STFF;
22656;8021183;TEAM LEADER PLANNING IMPROVEMENT;22625;50123;30130;10175;;GT_STFF;
22657;8021184;TEAM LEADER MECHANICAL IMPROVEMENT ;22626;50123;30130;10175;;GT_STFF;
22658;8021185;TEAM LEADER PLANNING IMPROVEMENT;22626;50123;30130;10175;;GT_STFF;
22659;8021186;TEAM LEADER ELECTRICAL IMPROVEMENT ;22627;50123;30130;10175;;GT_STFF;
22660;8021187;TEAM LEADER PLANNING IMPROVEMENT;22627;50123;30130;10175;;GT_STFF;
22661;8021188;TEAM LEADER IMPROVEMENT;22628;50123;30130;10175;;GT_STFF;
22662;8021189;TEAM LEADER MAINTENANCE (SAFETY & NORMALISASI GREENSTAND);22628;50123;30130;10175;;GT_STFF;
